State,Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Area_408,Area_415,Area_510,Total_minutes,Total_calls,Avg_min_per_call,CS_calls_per_tenure,Intl_percent
6,-2.44775305042272,0,1,1.9731287911937754,-1.1330723539351866,0.7881153307287161,0.3652164489884729,1.2951922824053292,-1.9263931780855743,-0.5513585912880404,0.5922205013313196,0.5935159047652949,0.3274511514803967,0,False,True,False,-1.5628879741745476,0.8959141181979406,-1.6594269004584115,11.492073579586606,1.5253725169183754
8,0.396160050116468,0,0,-0.6012446349171208,-0.07478547291292305,-0.5366157679359702,0.4296261154806021,-1.0286631375391344,0.0988421988999996,-1.146674140278931,-0.9759909281617392,4.221699180026053,-0.4230983950399629,0,False,True,False,0.21809580082325294,-1.2465533743414952,0.9893620140920059,-0.32576145888633473,-0.9734460101840448
18,-1.4670933605816205,0,0,-0.6012446349171208,1.0988853269942205,0.003089494482976058,-1.4885742647381266,1.0839326987740143,1.3095588790840273,0.19278584495057297,-1.5462496297955786,-0.6158785203216244,-0.4230983950399629,0,False,True,False,0.5378172876117326,0.66429601089638,-0.04051353249450892,0.02021522174692549,-1.5183658209508222
16,0.32261057337838556,0,0,-0.6012446349171208,0.15417949112426146,-0.5366157679359702,-0.2728418096991838,0.9254880110505281,0.12297608621263835,-0.8490163657834858,1.0199145275566992,-1.0190099953505976,-0.4230983950399629,0,False,False,True,0.044725698832316904,-0.37798547196064286,0.20304000184806958,-0.32062550276357377,0.7650429071064183
49,0.10196214316413822,0,0,-0.6012446349171208,-1.0429286673063736,-0.045974620282382694,-0.9048616621532037,-0.9758482416313057,1.1345881960673991,-0.89862599486606,-0.33444988882366944,0.1903844297363218,-1.1736479415603225,0,False,True,False,-0.5327993811764522,-1.0728397938653247,0.17996438687356256,-0.5260637476740117,-0.11427226096256755
28,0.49422601910057795,0,0,-0.6012446349171208,-0.39389412357892095,-0.3403593088745352,0.7697896666421606,0.9783029069583569,0.05459673882682938,0.9865399102717606,-1.3324026166828888,-1.4221414703795707,-0.4230983950399629,0,True,False,False,0.17306460550093183,0.8090573279598554,-0.38105533356310234,-0.3322228230407759,-1.253768070115542
0,0.17551161990222067,0,0,-0.6012446349171208,-1.457589625798913,-0.5366157679359702,0.6027270941782004,-0.39488438664518977,0.09481988434789342,-2.1388667219304156,0.30709115051439967,1.399778854823241,1.0780006980007564,0,True,False,False,-0.5102837835152916,-1.6808373255319213,0.6662082478887319,0.12356529704277848,0.4637803168074947
21,1.7936001081400343,0,0,-0.6012446349171208,0.7617479390024601,-1.2235133746509927,0.2223075014590609,1.6120816578523014,-0.9107587536787074,-0.9978452530312084,-0.049320538006750035,-1.0190099953505976,1.0780006980007564,0,False,True,False,0.08863111427157974,-0.4937945256114232,0.31569079028210306,-0.11866926200416024,-0.1556526029615725
23,-2.202588127962445,0,1,0.900473196980902,2.4276032679029225,0.19934595354441106,0.11160338717571347,-1.5568120966174215,1.215034487109527,1.1353687975194833,0.6635028390355494,-0.6158785203216244,1.0780006980007564,0,False,False,True,2.2793987667025024,-0.11741510124638717,1.8122640915292882,4.624566535437681,-0.4407819162977224
16,-0.3638512095103839,0,0,-0.6012446349171208,0.15958811232199044,0.4937306421365636,-0.12188165385825551,0.027634780617439958,0.700178224439907,0.5400532485285926,1.6614555668947688,-0.6158785203216244,0.3274511514803967,0,False,True,False,0.4758993940435411,0.5774392206582948,-0.037582900513982095,0.014077255798375604,1.0363855109237932
31,-0.265785240526274,0,1,1.4725561805611012,-0.46060045168424224,0.4446665273712048,-0.29900823671161164,0.18607946834092612,1.1104543087547603,0.8873206521066122,-0.7977850839011643,-0.21274704529265132,1.0780006980007564,0,False,False,True,0.14154276877530628,0.8669618547852456,-0.43285052629042625,0.24929995085893134,-0.8007899943128799
48,1.523918693433732,0,0,-0.6012446349171208,-0.48223493647515764,-0.48755165317061144,1.3132462276695032,0.39733905197224095,-0.21892065071640593,-0.05526230046229816,0.23580881281017,-0.21274704529265132,3.3296493375618352,0,False,False,True,0.31829021041541716,-0.11741510124638717,0.2559757470177287,0.34271726393518953,-0.023521043653021913
2,1.3032702632194848,0,0,-0.6012446349171208,-0.038727998261397896,-0.3403593088745352,-0.5023012465773949,-0.1836248030138749,-0.613107476822834,-1.146674140278931,-0.9759909281617392,-0.6158785203216244,-0.4230983950399629,0,False,True,False,-0.6791507659739945,-1.0149352670399345,0.010055670345607306,-0.37296645688088276,-0.6456175793595959
47,-0.9767635156610709,0,0,-0.6012446349171208,-0.5705757493713939,0.15028183877905232,1.4138863315634553,-1.3455525129861068,0.13906534442106364,-1.3947222856918022,-0.40573222652789975,-0.21274704529265132,-1.1736479415603225,0,True,False,False,0.4995407715877599,-1.4781714816430558,1.4513583684857514,-0.5260637476740117,-0.6092621220592818
13,-0.4864336707405213,1,1,1.6870872994036759,-1.5549448073580305,0.4937306421365636,-0.9853737452683655,-0.1308099071060462,0.01437359330576535,0.4408339903634441,0.12888530625382483,0.5935159047652949,0.3274511514803967,0,False,True,False,-1.5099763196708198,0.5195346938329046,-1.4740000768009676,0.046228506005065305,0.9697644577663765
45,1.3523032477115398,0,0,-0.6012446349171208,0.7545364440721554,0.003089494482976058,-0.007151935419150237,1.4536369701288152,0.2195116354631917,0.2920051031157214,-1.1898379412744289,-1.0190099953505976,0.3274511514803967,0,False,True,False,0.5524524260914865,0.8959141181979406,-0.15508782534804688,-0.22372067025865022,-1.242410372054869
49,0.2980940811323581,1,0,-0.6012446349171208,1.243115225600321,-0.2912951941091765,0.7879048853430721,0.18607946834092612,-0.9650600001321442,1.0361495393543347,1.8040202423032288,0.5935159047652949,-0.4230983950399629,1,False,False,True,0.7337029872638279,0.5774392206582948,0.15194220167046482,-0.31885448341089756,0.9993095009988416
44,0.0038961741800283022,0,1,1.9731287911937754,-1.69016033730125,-0.43848753840525273,-0.6854662356643878,0.5029688437878984,-0.663386408724164,-0.9978452530312084,0.23580881281017,0.1903844297363218,3.3296493375618352,1,False,False,True,-1.8026790892659077,-0.5516990524368134,-1.224480140186466,0.8606444054714442,1.3418495865628193
31,-0.9522470234150434,0,0,-0.6012446349171208,0.7905939187236806,0.4937306421365636,-0.26881620554342595,0.027634780617439958,0.4367166212769377,0.49044361944601833,-0.3700910576757849,-1.0190099953505976,-0.4230983950399629,0,False,True,False,0.5760938036357066,0.5195346938329046,0.06904732032794539,-0.15627490683522344,-0.60839898529168
25,-0.41288419400243886,0,1,2.1876599100363503,1.446839957381438,1.03343590455551,0.21828189730330247,0.027634780617439958,-0.9007029672984415,0.04395695770285029,0.8773498521482391,0.1903844297363218,0.3274511514803967,0,False,False,True,0.5490750864423128,0.66429601089638,-0.03231279407689677,0.026494290360959228,0.37913908112670325
21,1.1806878019893474,0,1,1.2580250617185265,0.2803806524045995,-0.1441028498131002,-0.5546341006022499,0.5557837396957271,0.4447612503811506,1.1849784266020575,1.1268380341130442,0.1903844297363218,-1.1736479415603225,0,False,True,False,0.14942322795671298,0.9248663816106357,-0.45609444369588675,-0.5260637476740117,0.7935352544807133
32,-0.3883677017564114,1,0,-0.6012446349171208,-0.24605847750766752,0.8862435602594336,-0.09772802892370722,0.9783029069583569,-1.3391352534780396,-0.6009682203706147,0.27144998166228484,0.5935159047652949,-0.4230983950399629,0,False,False,True,-0.9493379379079224,0.7511528011344653,-1.1616162267303838,-0.2529242629635431,0.7064398446045114
43,-0.31481822501832896,0,0,-0.6012446349171208,-1.2863166212041683,-0.6347439974666877,-1.3235244943520452,0.39733905197224095,-0.804167418047888,1.0361495393543347,0.27144998166228484,0.1903844297363218,0.3274511514803967,0,False,True,False,-1.9850554303213082,0.4616301670075144,-1.8037970861265569,0.0022060249528286875,1.5597274383848359
18,0.1264786354101657,0,1,1.544066553508626,1.7244825121981822,-0.09503873504774145,0.33703721989816615,0.6614135315113846,-0.438136793806205,-0.25370081679259504,-0.15624404456309457,0.5935159047652949,0.3274511514803967,0,False,False,True,1.0151479580283362,0.2010597962932587,0.5941030989944007,-0.08503118520573211,-0.5968308613759815
42,-1.7122582830418953,0,1,1.9016184182462506,0.1055019003447027,1.1315641340862275,1.1602732697506952,-1.662441888433079,2.375472235392224,0.14317621586799875,1.6970967357468836,0.1903844297363218,-1.1736479415603225,0,False,True,False,2.0981482055301597,-0.14636736465908226,1.6915968502132817,-0.5260637476740117,0.2829842461543321
48,1.1316548174972925,1,1,1.4010458076135763,-0.9744194654684757,-0.19316696457845894,-0.733773485533485,0.08044967652526867,-1.0957852230756022,-1.146674140278931,-0.5126557330842443,-0.6158785203216244,2.5790997910414757,1,False,True,False,-1.6484472452869574,-0.783317159738374,-0.9749803268494712,0.27514540747669614,0.36125554378652697
26,0.07744565091811074,0,0,-0.6012446349171208,-0.2081981291235662,0.2974741830751286,-0.12389445593613502,-1.5568120966174215,0.05057442427472264,-1.0474548821137828,0.16452647510593968,-0.21274704529265132,-0.4230983950399629,0,False,False,True,-0.16579513929953482,-1.3044579011668853,0.6850947151956088,-0.30142566679063565,0.14791035635930588
28,1.572951677925787,1,0,-0.6012446349171208,0.6878301159668335,-0.045974620282382694,0.7959560936545884,-0.553329074368676,-0.6191409486509932,0.04395695770285029,-0.049320538006750035,-0.21274704529265132,0.3274511514803967,0,True,False,False,0.5265594887811523,-0.3200809451352527,0.55713960391308,-0.23991762083447318,-0.33855383053224175
48,-1.6632252985498404,0,1,1.3295354346660513,1.0952795795290677,-0.6838081122320465,-1.2349612029253672,0.027634780617439958,1.7942477826128482,-1.593160802022099,-0.29880871997155456,-0.21274704529265132,-0.4230983950399629,0,False,False,True,0.9881292408349425,-1.3334101645795804,1.7717865751945114,0.14161054828491146,-0.693154894372332
24,0.10196214316413822,0,1,0.9719835699284269,1.8056118301641138,-0.8800645712934815,-1.2007435676014235,1.5592667619444727,0.798724930966514,1.3834169429323544,0.3427323193665145,1.8029103298522142,-0.4230983950399629,0,False,True,False,0.913827768553115,1.2722935425629767,-0.0989355929815756,-0.30350564902103727,-0.19012318086029864
3,-0.265785240526274,1,1,2.6167221477214997,1.8056118301641138,-0.6347439974666877,-0.10779203931310244,0.1332645724330974,-2.119464276586682,-1.1962837693615054,-0.9759909281617392,-0.6158785203216244,-1.1736479415603225,0,False,True,False,-0.1500342209367227,-1.0438875304526296,0.49940182374738407,-0.5260637476740117,-0.8498243446207099
46,-1.589675821811758,0,0,-0.6012446349171208,-0.7779062286176635,-0.7328722269974052,1.6695121954540937,-1.292737617078278,-0.6573529368960042,-1.146674140278931,1.3763262160778489,-0.6158785203216244,0.3274511514803967,0,False,True,False,0.12353029064637885,-1.854550906008092,1.4419495394376607,0.7065657217886157,1.0164088430602956
45,-0.8541810544309335,1,0,-0.6012446349171208,-0.5849987392320042,1.2296923636169448,0.3229476053530131,1.2951922824053292,-0.023838394939245597,1.0361495393543347,1.5188908914863088,0.996647379794268,-0.4230983950399629,1,True,False,False,-0.1500342209367227,2.111909181531134,-1.1700494871180858,-0.1777119410867474,1.3152308151250005
29,0.49422601910057795,0,0,-0.6012446349171208,0.23530880909019303,0.8371794454940749,0.7778408749536769,0.7142284274192133,-1.0736624930390166,0.39122436128086985,0.6635028390355494,-0.21274704529265132,-0.4230983950399629,0,False,False,True,0.0019460632761110794,1.0985799620868062,-0.6434203780665222,-0.3322228230407759,0.48792768855527785
47,-0.6825656087087412,0,1,2.3306806559314,-0.9023045161654254,0.6899871011979986,0.0008992728923660538,0.5029688437878984,-0.5628285449215039,-1.593160802022099,0.7704263455918946,-0.21274704529265132,-0.4230983950399629,0,False,False,True,-0.8536466478479902,-0.26217641830986255,-0.5960762842040002,-0.20979697590399543,1.1281034175548275
32,1.2297207864814024,0,0,-0.6012446349171208,0.07845879435605883,1.2787564783823036,0.09348816847480196,-1.451182304801764,0.1290095580407976,1.1849784266020575,1.7327379045989986,-0.6158785203216244,-0.4230983950399629,0,True,False,False,0.22822781977077494,0.6063914840709899,-0.23521210345820934,-0.36998404212517244,1.245439684484447
9,0.9845558640211276,0,0,-0.6012446349171208,-1.115043616609424,0.7881153307287161,1.6976914245444,1.876156137391445,0.4688951376937888,-0.005652671379723935,0.6991440078876642,-0.21274704529265132,-1.1736479415603225,0,False,True,False,0.5378172876117326,1.4749593864518422,-0.45344483164014415,-0.5260637476740117,0.24473774301592977
40,-0.3883677017564114,0,0,-0.6012446349171208,2.552001555450684,0.24841006830976983,0.025052897826914354,-0.39488438664518977,-0.27121073989378963,1.3834169429323544,-0.29880871997155456,-0.21274704529265132,0.3274511514803967,1,True,False,False,1.4463216532395604,0.7222005377217702,0.5854753408617078,0.02021522174692549,-0.8326156889893718
15,-0.06965330255805414,0,0,-0.6012446349171208,0.635546777722122,0.2974741830751286,0.2464611263936092,-0.8702184498156482,-1.2325439178472197,1.3338073138497801,-0.013679369154635189,-0.6158785203216244,-1.1736479415603225,0,False,False,True,-0.15566312035201282,0.43267790359481934,-0.42705699839430794,-0.5260637476740117,-0.012013863905683231
9,1.009072356267155,0,1,3.045784385406649,1.8560922946762481,-0.1441028498131002,-0.22856016398584508,0.4501539478800697,-0.0680838550124158,-0.7497971076183373,-0.08496170685886488,-0.21274704529265132,-0.4230983950399629,0,False,True,False,0.9903808006010604,-0.2911286817225576,0.9128721779081196,-0.36029633626352037,-0.535860970217748
28,-0.8051480699388786,0,1,1.615576926456151,-0.9924482027942382,0.003089494482976058,-0.13999687255916704,0.08044967652526867,1.0662088486815895,-1.2458933984440796,0.02196179969748029,-0.21274704529265132,-0.4230983950399629,0,False,True,False,-0.10049990608216972,-0.6964603695002888,0.29448663186493695,-0.18752466803286752,-0.007751000509513001
19,0.8129404182989352,1,0,-0.6012446349171208,0.33626973811446337,-0.585679882701329,0.16192343912268958,-0.23643969892170363,-2.559907720042333,-0.7994067367009116,0.27144998166228484,-0.21274704529265132,1.0780006980007564,1,True,False,False,-1.1238338197819169,-0.9570307402145445,-0.4192614821817547,0.0002780330819277935,0.8279557735375251
24,0.42067654236249546,0,1,1.1150043158234768,0.572446197081953,-1.370705718947069,1.0898251970249289,0.1332645724330974,0.5654306869443427,0.9369302811891864,-0.19188521341521003,3.4154362299681065,0.3274511514803967,0,False,True,False,1.2774546707808574,0.05629847922978331,0.8939792482342277,-0.1287699517315119,-0.7069208269611589
50,0.028412666426055784,0,0,-0.6012446349171208,0.047809940902262156,1.5731411669744562,-1.6636880455136034,-0.1308099071060462,0.31001371288558577,0.5896628776111668,0.8773498521482391,-1.0190099953505976,-0.4230983950399629,0,True,False,False,-0.6994148038690398,1.1275322254995013,-1.144145138480438,-0.29714684620238085,1.118750039465955
4,-0.6825656087087412,0,1,2.116149537088825,-0.31276480561298936,1.5240770522090974,-1.1403595052650521,0.6614135315113846,2.938596272687121,0.7384917648588895,1.0199145275566992,-0.6158785203216244,1.0780006980007564,0,False,False,True,0.8440294158035154,1.6486729669280127,-0.3314748278887446,0.422736567636037,0.3475975786389584
29,0.5922919880846879,1,0,-0.6012446349171208,-0.0008676498772965936,0.6409229864326398,0.12368019964298763,0.9254880110505281,1.0098964449521002,0.2423954740331472,-1.011632097013854,-0.21274704529265132,0.3274511514803967,0,False,False,True,0.6019867409460394,1.011723171848721,-0.18068844162862852,-0.15049695619711737,-1.1168043594561117
13,0.4697095268545504,0,1,1.7585976723512007,1.619915835708759,-0.2422310793438177,0.34307562613180353,0.5029688437878984,-0.5990293758904611,0.19278584495057297,0.5565793324792049,1.399778854823241,1.828550244521116,0,False,False,True,0.8856832714766629,0.3458211133567341,0.4037730760981326,0.25560372076570337,-0.01885003902457387
46,0.5187425113466054,0,0,-0.6012446349171208,-0.04593949319170303,-1.4197698337124278,0.6087655004118371,1.7705263455757876,-0.407969434665407,-0.45213933312289195,0.6278616701834345,-1.0190099953505976,-1.1736479415603225,0,False,True,False,0.1032662527513336,-0.20427189148447242,0.1394254790860422,-0.5260637476740117,0.4035989666454925
24,1.572951677925787,1,0,-0.6012446349171208,1.1511686652389321,-0.48755165317061144,-2.869356490163151,0.23889436424875482,-0.4622706811188438,0.49044361944601833,0.16452647510593968,-0.6158785203216244,0.3274511514803967,0,False,True,False,-1.139594738144729,0.08525074264247838,-1.0007430363379288,-0.23991762083447318,0.7299758145825543
45,-0.33933471726435643,0,1,1.6870872994036759,0.521965732569818,0.5918588716672811,0.9348394370282426,0.18607946834092612,0.49302902500642704,-0.40252970404031774,-0.5482969019363597,0.996647379794268,-0.4230983950399629,0,False,True,False,1.1074619084390962,0.28791658653134394,0.6081077825901183,-0.2589940292904424,-0.912643186525217
46,-0.7315985932007961,0,0,-0.6012446349171208,0.577854818279682,-0.2912951941091765,-0.29296983047797426,0.18607946834092612,-1.2767893779203905,-0.5513585912880404,1.1624792029651592,-0.6158785203216244,-1.1736479415603225,0,True,False,False,-0.4810135065557826,-0.435889998786033,-0.19208628706195136,-0.5260637476740117,1.2285276606899047
25,-2.496786034914775,0,0,-0.6012446349171208,-0.6517050673373255,0.2974741830751286,-1.828737815899685,-1.8208865761565651,0.3824153748235009,-1.0474548821137828,1.2694027095215044,-0.6158785203216244,-0.4230983950399629,0,False,True,False,-1.1756196944025856,-1.4781714816430558,-0.12302904085493473,11.492073579586606,1.892595696901439
17,-1.0503129923991534,0,0,-0.6012446349171208,-0.8211751981994938,1.622205281739815,0.051219324839342155,-0.8174035539078195,0.0867752552436805,0.14317621586799875,-0.8334262527532792,-0.21274704529265132,-0.4230983950399629,0,True,False,False,-0.4618752485437969,0.5774392206582948,-0.7269908049665806,-0.13202645825563075,-0.6037592618927671
49,-0.6335326242166862,0,0,-0.6012446349171208,-2.04172071515362,-1.6160262927738627,-0.15408648710432069,-0.7645886579999908,0.7404013699609711,1.8299036046755224,0.6278616701834345,-1.0190099953505976,-0.4230983950399629,0,False,False,True,-0.9268223402467619,-0.37798547196064286,-0.5916395396868457,-0.21790638030835482,1.0422802755622722
7,-0.6580491164627137,0,0,-0.6012446349171208,0.7833824237933754,0.984371789790151,-1.1162058803305033,-0.1836248030138749,-0.319478514519066,-1.295503027526654,-1.2611202789786589,-1.0190099953505976,0.3274511514803967,0,False,True,False,-0.3538003797702247,-0.3490332085479478,-0.14056254118937347,0.0982550745213451,-1.0306138145926733
12,-0.9767635156610709,0,0,-0.6012446349171208,-0.49485505260319124,-0.978192800824199,1.689640216232884,0.767043323327042,0.6136984615696192,-0.7497971076183373,-1.3324026166828888,0.1903844297363218,0.3274511514803967,0,False,False,True,0.9374691460973325,-0.5806513158495085,1.0859553804603614,0.2250698352797769,-1.4457680463670568
23,1.15617130974332,0,1,1.4010458076135763,-0.11805444249475333,-1.2725774894163515,-0.6733894231971137,-1.0814780334469631,0.03850748061840354,1.482636201097503,0.27144998166228484,-0.21274704529265132,-0.4230983950399629,0,False,True,False,-0.42022139287064936,-0.4937945256114232,-0.10628685975465685,-0.36688312082287766,0.37932472722887034
46,-0.04513681031202666,0,0,-0.6012446349171208,-0.4894464314054623,-0.585679882701329,0.6168167087233534,-0.6061439702765047,-0.0680838550124158,-1.146674140278931,0.4852969947749745,-1.0190099953505976,1.828550244521116,0,False,True,False,0.01658120175586621,-1.4202669548176656,0.9484029831542707,0.41653525838564454,0.3291413621547489
0,0.7148744493148252,0,1,2.1876599100363503,-0.0946170839712623,-0.38942342363989396,-0.3251746637240394,-0.34206949073736104,0.5191740695951189,0.8873206521066122,-0.5839380707884746,-0.6158785203216244,0.3274511514803967,0,False,True,False,0.03121634023562006,0.05629847922978331,-0.07573943160652401,-0.16461600850827884,-0.5813347093044581
4,1.3523032477115398,0,0,-0.6012446349171208,-0.451586083021361,1.0825000193208687,0.4195621050912069,0.6085986356035559,0.4286719921727248,0.7881013939414637,-0.5839380707884746,1.399778854823241,0.3274511514803967,0,False,False,True,0.17419038538399012,1.5328639132772324,-0.723223863596576,-0.22372067025865022,-0.6352465236734438
25,0.2735775888863306,0,1,1.8301080452987257,-0.47862918901000484,0.39560241260584605,0.363203646910594,2.193045512838417,0.17727733266607457,0.14317621586799875,0.02196179969748029,0.1903844297363218,-1.1736479415603225,0,False,True,False,0.0041976230422263675,1.5328639132772324,-0.8367070067298753,-0.5260637476740117,-0.057203590989043304
2,-0.6335326242166862,0,1,1.0434939428759518,0.5183599851046653,-1.370705718947069,-0.3976355385276849,-1.9793312638800513,0.11694261438447852,0.5400532485285926,-1.1185556035701991,-0.6158785203216244,0.3274511514803967,0,False,True,False,0.13141074982778428,-1.6229327987065312,1.233589271314716,0.09025098705730202,-1.0641501549550023
31,0.10196214316413822,0,0,-0.6012446349171208,0.5616289546864955,-0.2912951941091765,-1.0719242346171647,-0.6589588661843334,0.40453810486008657,0.5400532485285926,-0.9047085904575092,-1.0190099953505976,1.0780006980007564,0,False,True,False,-0.050965591227615466,-0.2911286817225576,0.06973375934739362,0.14161054828491146,-0.8235052797412216
31,-1.3445108993514832,0,1,0.9719835699284269,-0.5218981585918351,-1.8613468666006565,1.1159916240373566,1.6120816578523014,1.2773803626671756,0.4408339903634441,1.9465849177116883,0.1903844297363218,0.3274511514803967,1,False,False,True,1.0748142918304124,0.05629847922978331,0.7363014141137801,0.45500868720440596,0.9203646477935942
42,-1.074829484645181,0,0,-0.6012446349171208,-0.3614423963925481,-0.2912951941091765,0.9630186661185488,-1.8737014720643939,1.482518404824602,-0.1544815586274466,-1.8670201494646135,0.1903844297363218,1.0780006980007564,0,False,True,False,1.083820530894876,-1.2755056377541902,1.8052942722985588,0.6757499850520501,-1.8685223268389124
8,0.6413249725767428,0,0,-0.6012446349171208,2.7647406558946828,0.8371794454940749,-0.22654736190796615,0.18607946834092612,-0.17467519064323572,-0.8490163657834858,0.05760296854959513,0.5935159047652949,-1.1736479415603225,1,False,False,True,1.50373642727552,0.14315526946786855,1.0085534043349311,-0.5260637476740117,-0.6021259874563817
43,-1.2954779148594282,0,0,-0.6012446349171208,0.14336224872880401,-0.3403593088745352,0.010963283281761273,0.18607946834092612,-0.9630488428560906,1.1849784266020575,0.4852969947749745,1.399778854823241,1.0780006980007564,0,False,False,True,-0.4281018520520548,0.6932482743090751,-0.7579588605676589,0.8878347614154727,0.5776084112630043
22,-1.2954779148594282,0,1,1.9016184182462506,0.21006857683412533,-0.19316696457845894,-1.3718317442211423,0.027634780617439958,0.33213644292217087,0.04395695770285029,-0.8334262527532792,-1.0190099953505976,0.3274511514803967,0,False,True,False,-0.47651038702355075,-0.14636736465908226,-0.35837796785808546,0.41653525838564454,-0.5977155997230303
25,0.32261057337838556,0,0,-0.6012446349171208,0.6553783887804613,-0.48755165317061144,0.2565251367830044,-0.28925459482953236,-1.0374616620700594,-1.1962837693615054,0.37837348821863,-0.6158785203216244,0.3274511514803967,0,False,True,False,-0.016066414852817623,-1.188648847516105,0.7300835523531809,-0.11518725785313583,0.2553315469636773
36,-1.2464449303673732,0,1,2.116149537088825,-0.21000100285614237,-0.6347439974666877,0.45377974041515096,-0.1836248030138749,-0.5567950730933441,-0.7001874785357631,-0.7265027461969346,-0.6158785203216244,-1.1736479415603225,0,False,False,True,-0.21195211450491294,-0.9280784768018494,0.3605025761267153,-0.5260637476740117,-0.6090763171747329
28,-2.2271046202084723,1,0,-0.6012446349171208,0.6445611463850033,0.7881153307287161,-1.7482257327845234,1.348007178313158,0.4085604194121928,0.49044361944601833,-0.15624404456309457,-0.21274704529265132,0.3274511514803967,0,False,False,True,-0.3515488200041094,1.4749593864518422,-1.0504907482007926,3.1718246607138707,-0.042079127042096987
28,0.05292915867208326,0,0,-0.6012446349171208,1.180014644960152,-0.8800645712934815,1.0636587700125009,0.027634780617439958,-0.6171297913749401,2.5244384118315617,-2.294714175689993,-0.21274704529265132,-1.1736479415603225,0,False,False,True,0.9138277685531137,0.9538186450233308,0.0700053274898621,-0.5260637476740117,-2.158657385562801
34,0.028412666426055784,0,0,-0.6012446349171208,-0.4461774618236325,-0.38942342363989396,-0.20843214320705464,-2.4546653270505097,0.462861665865629,-0.3033104458751693,1.0199145275566992,0.1903844297363218,-0.4230983950399629,0,False,True,False,-0.10387724573134328,-1.7387418523573115,1.110690125129037,-0.29714684620238085,0.8538229302747734
49,-2.202588127962445,0,0,-0.6012446349171208,-0.6228590876161054,-1.3216416041817103,-1.1041290678632292,-0.4476992825530185,0.34219222930243687,-0.20409118771002083,0.37837348821863,-0.6158785203216244,-0.4230983950399629,0,False,True,False,-0.8029865531103788,-1.188648847516105,0.01841109399973543,1.1908130133632193,0.7131582128787467
49,-0.878697546676961,0,0,-0.6012446349171208,-0.23704410884478622,-0.48755165317061144,-0.717671068910453,-1.662441888433079,-1.7976791124181695,-1.4443319147743765,-0.6552204084927042,3.0123047549391337,-0.4230983950399629,0,True,False,False,-1.576397332771244,-1.825598642595397,-0.2623789419803701,-0.17258912040164057,0.15327565966154988
7,1.107138325251265,0,1,0.18536946750565306,1.2972014375776089,1.376884707913021,1.6292561538965127,-0.6589588661843334,1.2693357335629634,-0.05526230046229816,0.7347851767397797,-1.4221414703795707,-0.4230983950399629,0,False,True,False,2.4550204284595534,0.316868849944039,1.6082410458907748,-0.36474646811346645,-0.44894969006249236
23,0.32261057337838556,0,0,-0.6012446349171208,0.3759329602311413,-0.9291286860588402,0.5664966567763773,-0.28925459482953236,0.5312410132514379,1.482636201097503,2.2317142685286084,0.1903844297363218,-1.1736479415603225,0,False,False,True,0.9194566679684038,0.17210753288056363,0.5395073480672988,-0.5260637476740117,1.2165259352913078
8,0.6903579570687978,0,0,-0.6012446349171208,-1.5603534285557594,-1.0272569155895577,0.23639711600421398,0.027634780617439958,-0.40193596283724775,0.39122436128086985,1.0199145275566992,1.8029103298522142,0.3274511514803967,0,True,False,False,-1.034897209020332,-0.2332241548971675,-0.757646091709523,-0.16187776806005355,1.5162377848776774
46,0.396160050116468,0,0,-0.6012446349171208,0.17040535471744786,-1.3216416041817103,0.2464611263936092,0.6614135315113846,-0.77400005890709,0.5400532485285926,-0.08496170685886488,-1.4221414703795707,0.3274511514803967,0,False,False,True,-0.19168807660986895,-0.20427189148447242,-0.09699166142275745,-0.12545917009865776,-0.05676384654535841
34,-0.21675225603421902,1,0,-0.6012446349171208,1.1223226855177115,0.39560241260584605,-1.134321099031415,-0.6589588661843334,-2.1073973329303626,-0.05526230046229816,-1.082914434718084,-0.21274704529265132,1.828550244521116,0,False,False,True,-1.147475197326135,-0.17531962807177734,-0.8778991330552794,0.48598992199004026,-0.5418312536012562
43,2.798776290227161,0,0,-0.6012446349171208,-0.08199696784322819,0.6899871011979986,-0.8968104538416874,1.4536369701288152,2.150222620474266,0.34161473219829563,-0.33444988882366944,-0.6158785203216244,1.828550244521116,0,True,False,False,0.6402632569700134,1.359150332801062,-0.3289123619281518,-0.08503118520573211,-0.6032255262414411
37,1.4258527244496222,0,0,-0.6012446349171208,-0.05134811438943201,0.39560241260584605,-1.1443851094208102,-0.7645886579999908,-1.2486331760556455,-1.0970645111963568,-0.6195792396405895,-1.0190099953505976,-0.4230983950399629,0,False,True,False,-1.3906436520666687,-0.8991262133891543,-0.6873191908816982,-0.37769168190536206,0.07496810183475504
16,-0.878697546676961,0,0,-0.6012446349171208,0.3687214653008362,0.003089494482976058,-2.128645325503663,1.136747594681843,0.05660789610288247,0.9369302811891864,-1.154196772422314,-0.6158785203216244,-1.1736479415603225,0,True,False,False,-0.9650988562707347,1.1275322254995013,-1.3287069163636438,-0.5260637476740117,-0.6962115673784626
28,0.7148744493148252,0,1,1.615576926456151,-0.11625156876217718,0.003089494482976058,0.8503017497573224,0.23889436424875482,-0.5407058148849182,-1.1962837693615054,0.02196179969748029,1.8029103298522142,-0.4230983950399629,0,False,True,False,0.1010146929852183,-0.435889998786033,0.2872567368785524,-0.34533987809114525,-0.10157689223293927
